身分,區域別,性別,總計,阿美族,泰雅族,排灣族,布農族,魯凱族,卑南族,鄒族,賽夏族,雅美族,邵族,噶瑪蘭族,太魯閣族,撒奇萊雅族,賽德克族,拉阿魯哇族,卡那卡那富族,尚未申報
平地原住民,大林鎮,計,54,32,6,7,0,0,1,0,8,0,0,0,0,0,0,0,0,0
平地原住民,大林鎮,男,18,10,0,3,0,0,1,0,4,0,0,0,0,0,0,0,0,0
平地原住民,大林鎮,女,36,22,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
平地原住民,民雄鄉,計,118,75,0,17,0,2,20,3,0,0,0,0,0,0,0,0,0,1
平地原住民,民雄鄉,男,58,38,0,9,0,2,8,0,0,0,0,0,0,0,0,0,0,1
平地原住民,民雄鄉,女,60,37,0,8,0,0,12,3,0,0,0,0,0,0,0,0,0,0
平地原住民,溪口鄉,計,27,22,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
平地原住民,溪口鄉,男,9,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
平地原住民,溪口鄉,女,18,15,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
平地原住民,新港鄉,計,18,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
平地原住民,新港鄉,男,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,新港鄉,女,12,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
平地原住民,六腳鄉,計,23,18,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
平地原住民,六腳鄉,男,11,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
平地原住民,六腳鄉,女,12,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
平地原住民,東石鄉,計,41,33,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0
平地原住民,東石鄉,男,14,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
平地原住民,東石鄉,女,27,23,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
平地原住民,義竹鄉,計,9,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
平地原住民,義竹鄉,男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,義竹鄉,女,9,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
平地原住民,鹿草鄉,計,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,鹿草鄉,男,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,鹿草鄉,女,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,水上鄉,計,100,63,0,3,0,1,7,0,2,0,2,0,0,0,0,0,0,22
平地原住民,水上鄉,男,44,22,0,2,0,0,4,0,0,0,2,0,0,0,0,0,0,14
平地原住民,水上鄉,女,56,41,0,1,0,1,3,0,2,0,0,0,0,0,0,0,0,8
平地原住民,中埔鄉,計,58,40,0,10,0,4,3,0,1,0,0,0,0,0,0,0,0,0
平地原住民,中埔鄉,男,21,13,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0
平地原住民,中埔鄉,女,37,27,0,5,0,3,1,0,1,0,0,0,0,0,0,0,0,0
平地原住民,竹崎鄉,計,57,39,0,5,0,0,9,0,4,0,0,0,0,0,0,0,0,0
平地原住民,竹崎鄉,男,21,14,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0
平地原住民,竹崎鄉,女,36,25,0,4,0,0,3,0,4,0,0,0,0,0,0,0,0,0
平地原住民,梅山鄉,計,23,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,梅山鄉,男,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,梅山鄉,女,16,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,番路鄉,計,43,24,0,11,0,1,0,0,0,0,6,0,0,0,0,0,0,1
平地原住民,番路鄉,男,14,6,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0
平地原住民,番路鄉,女,29,18,0,5,0,1,0,0,0,0,4,0,0,0,0,0,0,1
平地原住民,大埔鄉,計,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
平地原住民,大埔鄉,男,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
平地原住民,大埔鄉,女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,阿里山鄉,計,18,10,4,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0
平地原住民,阿里山鄉,男,10,5,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
平地原住民,阿里山鄉,女,8,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
平地原住民,屏東縣,計,4539,1978,17,2167,3,84,209,0,11,0,4,13,0,5,0,0,0,48
平地原住民,屏東縣,男,2126,861,7,1106,0,33,87,0,1,0,0,3,0,1,0,0,0,27
平地原住民,屏東縣,女,2413,1117,10,1061,3,51,122,0,10,0,4,10,0,4,0,0,0,21
平地原住民,屏東市,計,775,479,3,178,1,21,76,0,1,0,0,4,0,4,0,0,0,8
平地原住民,屏東市,男,347,221,1,83,0,11,26,0,0,0,0,1,0,1,0,0,0,3
平地原住民,屏東市,女,428,258,2,95,1,10,50,0,1,0,0,3,0,3,0,0,0,5
平地原住民,潮州鎮,計,195,116,0,47,0,11,14,0,0,0,0,0,0,1,0,0,0,6
平地原住民,潮州鎮,男,73,46,0,15,0,3,5,0,0,0,0,0,0,0,0,0,0,4
平地原住民,潮州鎮,女,122,70,0,32,0,8,9,0,0,0,0,0,0,1,0,0,0,2
平地原住民,東港鎮,計,87,48,3,28,0,0,6,0,0,0,0,1,0,0,0,0,0,1
平地原住民,東港鎮,男,30,19,2,5,0,0,3,0,0,0,0,0,0,0,0,0,0,1
平地原住民,東港鎮,女,57,29,1,23,0,0,3,0,0,0,0,1,0,0,0,0,0,0
平地原住民,恆春鎮,計,421,139,0,260,1,0,18,0,0,0,2,1,0,0,0,0,0,0
平地原住民,恆春鎮,男,178,55,0,114,0,0,9,0,0,0,0,0,0,0,0,0,0,0
平地原住民,恆春鎮,女,243,84,0,146,1,0,9,0,0,0,2,1,0,0,0,0,0,0
平地原住民,萬丹鄉,計,49,29,0,9,0,2,9,0,0,0,0,0,0,0,0,0,0,0
平地原住民,萬丹鄉,男,20,12,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0
平地原住民,萬丹鄉,女,29,17,0,7,0,2,3,0,0,0,0,0,0,0,0,0,0,0
平地原住民,長治鄉,計,62,46,0,10,0,2,3,0,0,0,1,0,0,0,0,0,0,0
平地原住民,長治鄉,男,25,23,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,長治鄉,女,37,23,0,9,0,1,3,0,0,0,1,0,0,0,0,0,0,0
平地原住民,麟洛鄉,計,19,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,麟洛鄉,男,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,麟洛鄉,女,13,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,九如鄉,計,23,14,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1
平地原住民,九如鄉,男,8,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
平地原住民,九如鄉,女,15,10,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
平地原住民,里港鄉,計,34,24,0,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0
平地原住民,里港鄉,男,15,8,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0
平地原住民,里港鄉,女,19,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,鹽埔鄉,計,50,37,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0
平地原住民,鹽埔鄉,男,19,11,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0
平地原住民,鹽埔鄉,女,31,26,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
平地原住民,高樹鄉,計,32,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
平地原住民,高樹鄉,男,12,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
平地原住民,高樹鄉,女,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
平地原住民,萬巒鄉,計,74,53,3,13,0,0,5,0,0,0,0,0,0,0,0,0,0,0
平地原住民,萬巒鄉,男,28,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,萬巒鄉,女,46,32,2,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0
平地原住民,內埔鄉,計,199,140,0,32,1,9,14,0,1,0,0,1,0,0,0,0,0,1
平地原住民,內埔鄉,男,89,64,0,15,0,3,7,0,0,0,0,0,0,0,0,0,0,0
平地原住民,內埔鄉,女,110,76,0,17,1,6,7,0,1,0,0,1,0,0,0,0,0,1
平地原住民,竹田鄉,計,27,22,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1
平地原住民,竹田鄉,男,12,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
平地原住民,竹田鄉,女,15,13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
平地原住民,新埤鄉,計,29,17,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0
平地原住民,新埤鄉,男,14,8,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
平地原住民,新埤鄉,女,15,9,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0
平地原住民,枋寮鄉,計,85,47,0,32,0,0,6,0,0,0,0,0,0,0,0,0,0,0
平地原住民,枋寮鄉,男,37,18,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0
平地原住民,枋寮鄉,女,48,29,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0
平地原住民,新園鄉,計,64,35,1,23,0,1,4,0,0,0,0,0,0,0,0,0,0,0
平地原住民,新園鄉,男,27,16,1,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0
平地原住民,新園鄉,女,37,19,0,15,0,1,2,0,0,0,0,0,0,0,0,0,0,0
平地原住民,崁頂鄉,計,34,23,0,6,0,2,2,0,0,0,0,1,0,0,0,0,0,0
平地原住民,崁頂鄉,男,11,6,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0
平地原住民,崁頂鄉,女,23,17,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0
平地原住民,林邊鄉,計,43,27,0,8,0,0,4,0,0,0,0,3,0,0,0,0,0,1
平地原住民,林邊鄉,男,11,4,0,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0
平地原住民,林邊鄉,女,32,23,0,4,0,0,2,0,0,0,0,2,0,0,0,0,0,1
平地原住民,南州鄉,計,29,20,3,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0
平地原住民,南州鄉,男,10,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,南州鄉,女,19,12,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
平地原住民,佳冬鄉,計,64,48,0,13,0,1,1,0,0,0,0,0,0,0,0,0,0,1
平地原住民,佳冬鄉,男,27,23,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,佳冬鄉,女,37,25,0,9,0,1,1,0,0,0,0,0,0,0,0,0,0,1
平地原住民,琉球鄉,計,26,6,0,18,0,1,0,0,1,0,0,0,0,0,0,0,0,0
平地原住民,琉球鄉,男,7,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,琉球鄉,女,19,4,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0
平地原住民,車城鄉,計,93,23,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,6
平地原住民,車城鄉,男,36,9,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,4
平地原住民,車城鄉,女,57,14,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,2
平地原住民,滿州鄉,計,1329,185,2,1135,0,4,0,0,1,0,0,0,0,0,0,0,0,2
平地原住民,滿州鄉,男,778,97,1,676,0,2,0,0,0,0,0,0,0,0,0,0,0,2
平地原住民,滿州鄉,女,551,88,1,459,0,2,0,0,1,0,0,0,0,0,0,0,0,0
平地原住民,枋山鄉,計,34,16,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5
平地原住民,枋山鄉,男,19,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3
平地原住民,枋山鄉,女,15,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
平地原住民,三地門鄉,計,74,44,0,14,0,0,10,0,2,0,0,0,0,0,0,0,0,4
平地原住民,三地門鄉,男,33,23,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,2
平地原住民,三地門鄉,女,41,21,0,10,0,0,6,0,2,0,0,0,0,0,0,0,0,2
平地原住民,霧臺鄉,計,37,17,1,7,0,10,2,0,0,0,0,0,0,0,0,0,0,0
平地原住民,霧臺鄉,男,10,5,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,霧臺鄉,女,27,12,1,5,0,7,2,0,0,0,0,0,0,0,0,0,0,0
平地原住民,瑪家鄉,計,84,52,0,16,0,6,8,0,2,0,0,0,0,0,0,0,0,0
平地原住民,瑪家鄉,男,46,32,0,8,0,1,4,0,1,0,0,0,0,0,0,0,0,0
平地原住民,瑪家鄉,女,38,20,0,8,0,5,4,0,1,0,0,0,0,0,0,0,0,0
平地原住民,泰武鄉,計,57,33,0,19,0,1,3,0,0,0,0,0,0,0,0,0,0,1
平地原住民,泰武鄉,男,23,12,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,1
平地原住民,泰武鄉,女,34,21,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0
平地原住民,來義鄉,計,90,62,0,18,0,1,6,0,1,0,0,1,0,0,0,0,0,1
平地原住民,來義鄉,男,37,27,0,6,0,0,2,0,0,0,0,1,0,0,0,0,0,1
平地原住民,來義鄉,女,53,35,0,12,0,1,4,0,1,0,0,0,0,0,0,0,0,0
平地原住民,春日鄉,計,99,28,0,64,0,5,0,0,0,0,0,0,0,0,0,0,0,2
平地原住民,春日鄉,男,46,12,0,32,0,2,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,春日鄉,女,53,16,0,32,0,3,0,0,0,0,0,0,0,0,0,0,0,2
平地原住民,獅子鄉,計,98,43,0,45,0,2,3,0,0,0,0,1,0,0,0,0,0,4
平地原住民,獅子鄉,男,41,18,0,17,0,1,2,0,0,0,0,0,0,0,0,0,0,3
平地原住民,獅子鄉,女,57,25,0,28,0,1,1,0,0,0,0,1,0,0,0,0,0,1
平地原住民,牡丹鄉,計,123,62,1,54,0,2,3,0,0,0,0,0,0,0,0,0,0,1
平地原住民,牡丹鄉,男,51,25,1,23,0,0,2,0,0,0,0,0,0,0,0,0,0,0
平地原住民,牡丹鄉,女,72,37,0,31,0,2,1,0,0,0,0,0,0,0,0,0,0,1
平地原住民,臺東縣,計,56669,36568,28,8606,47,1568,7684,2,35,2,1,109,3,7,1,0,0,2008
平地原住民,臺東縣,男,29323,18882,11,4416,14,813,3898,1,18,0,0,57,1,4,0,0,0,1208
平地原住民,臺東縣,女,27346,17686,17,4190,33,755,3786,1,17,2,1,52,2,3,1,0,0,800
平地原住民,臺東市,計,19340,11876,18,1682,11,408,4364,0,5,0,0,8,2,4,0,0,0,962
平地原住民,臺東市,男,9709,5912,8,795,5,201,2222,0,2,0,0,1,1,3,0,0,0,559
平地原住民,臺東市,女,9631,5964,10,887,6,207,2142,0,3,0,0,7,1,1,0,0,0,403
平地原住民,成功鎮,計,7454,7026,0,35,0,7,40,0,1,0,0,6,0,0,0,0,0,339
平地原住民,成功鎮,男,3922,3679,0,15,0,4,13,0,0,0,0,2,0,0,0,0,0,209
平地原住民,成功鎮,女,3532,3347,0,20,0,3,27,0,1,0,0,4,0,0,0,0,0,130
平地原住民,關山鎮,計,2013,1923,0,4,0,2,24,0,18,0,0,3,0,0,0,0,0,39
平地原住民,關山鎮,男,1067,1017,0,2,0,2,8,0,13,0,0,1,0,0,0,0,0,24
平地原住民,關山鎮,女,946,906,0,2,0,0,16,0,5,0,0,2,0,0,0,0,0,15
平地原住民,卑南鄉,計,6084,1684,3,283,14,1104,2772,2,5,0,0,0,1,0,0,0,0,216
平地原住民,卑南鄉,男,3100,814,1,133,2,584,1429,1,2,0,0,0,0,0,0,0,0,134
平地原住民,卑南鄉,女,2984,870,2,150,12,520,1343,1,3,0,0,0,1,0,0,0,0,82
平地原住民,大武鄉,計,3168,161,3,2939,1,4,43,0,0,0,0,1,0,0,0,0,0,16
平地原住民,大武鄉,男,1670,54,2,1585,0,3,16,0,0,0,0,0,0,0,0,0,0,10
平地原住民,大武鄉,女,1498,107,1,1354,1,1,27,0,0,0,0,1,0,0,0,0,0,6
平地原住民,太麻里鄉,計,4607,1161,1,3252,3,12,154,0,1,0,0,0,0,0,1,0,0,22
平地原住民,太麻里鄉,男,2398,591,0,1717,0,5,71,0,0,0,0,0,0,0,0,0,0,14
平地原住民,太麻里鄉,女,2209,570,1,1535,3,7,83,0,1,0,0,0,0,0,1,0,0,8
平地原住民,東河鄉,計,4339,4200,1,12,3,4,32,0,0,0,0,0,0,0,0,0,0,87
平地原住民,東河鄉,男,2335,2258,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,63
平地原住民,東河鄉,女,2004,1942,1,12,3,2,20,0,0,0,0,0,0,0,0,0,0,24
平地原住民,長濱鄉,計,4264,4015,2,3,0,1,16,0,0,0,0,87,0,1,0,0,0,139
平地原住民,長濱鄉,男,2399,2257,0,2,0,0,6,0,0,0,0,51,0,0,0,0,0,83
平地原住民,長濱鄉,女,1865,1758,2,1,0,1,10,0,0,0,0,36,0,1,0,0,0,56
平地原住民,鹿野鄉,計,2144,1939,0,12,2,2,82,0,0,0,0,0,0,1,0,0,0,106
平地原住民,鹿野鄉,男,1133,1011,0,4,0,1,49,0,0,0,0,0,0,1,0,0,0,67
平地原住民,鹿野鄉,女,1011,928,0,8,2,1,33,0,0,0,0,0,0,0,0,0,0,39
平地原住民,池上鄉,計,2009,1920,0,22,2,0,29,0,2,0,0,3,0,0,0,0,0,31
平地原住民,池上鄉,男,1032,992,0,10,1,0,13,0,0,0,0,1,0,0,0,0,0,15
平地原住民,池上鄉,女,977,928,0,12,1,0,16,0,2,0,0,2,0,0,0,0,0,16
平地原住民,綠島鄉,計,175,123,0,14,0,2,22,0,0,0,0,0,0,1,0,0,0,13
平地原住民,綠島鄉,男,84,58,0,8,0,1,13,0,0,0,0,0,0,0,0,0,0,4
平地原住民,綠島鄉,女,91,65,0,6,0,1,9,0,0,0,0,0,0,1,0,0,0,9
平地原住民,延平鄉,計,209,128,0,28,6,5,27,0,1,0,1,0,0,0,0,0,0,13
平地原住民,延平鄉,男,105,64,0,12,3,1,16,0,1,0,0,0,0,0,0,0,0,8
平地原住民,延平鄉,女,104,64,0,16,3,4,11,0,0,0,1,0,0,0,0,0,0,5
平地原住民,海端鄉,計,180,134,0,12,5,1,14,0,1,0,0,1,0,0,0,0,0,12
平地原住民,海端鄉,男,79,57,0,3,3,0,6,0,0,0,0,1,0,0,0,0,0,9
平地原住民,海端鄉,女,101,77,0,9,2,1,8,0,1,0,0,0,0,0,0,0,0,3
平地原住民,達仁鄉,計,197,64,0,110,0,2,13,0,1,0,0,0,0,0,0,0,0,7
平地原住民,達仁鄉,男,85,24,0,52,0,0,5,0,0,0,0,0,0,0,0,0,0,4
平地原住民,達仁鄉,女,112,40,0,58,0,2,8,0,1,0,0,0,0,0,0,0,0,3
平地原住民,金峰鄉,計,317,88,0,189,0,13,26,0,0,0,0,0,0,0,0,0,0,1
平地原住民,金峰鄉,男,126,36,0,73,0,8,9,0,0,0,0,0,0,0,0,0,0,0
平地原住民,金峰鄉,女,191,52,0,116,0,5,17,0,0,0,0,0,0,0,0,0,0,1
平地原住民,蘭嶼鄉,計,169,126,0,9,0,1,26,0,0,2,0,0,0,0,0,0,0,5
平地原住民,蘭嶼鄉,男,79,58,0,5,0,1,10,0,0,0,0,0,0,0,0,0,0,5
平地原住民,蘭嶼鄉,女,90,68,0,4,0,0,16,0,0,2,0,0,0,0,0,0,0,0
平地原住民,花蓮縣,計,56673,52892,46,305,59,34,470,1,44,3,0,656,90,649,3,0,0,1421
平地原住民,花蓮縣,男,28672,26665,13,122,20,12,213,0,17,3,0,344,45,315,2,0,0,901
平地原住民,花蓮縣,女,28001,26227,33,183,39,22,257,1,27,0,0,312,45,334,1,0,0,520
平地原住民,花蓮市,計,9400,8641,5,78,7,11,150,0,6,0,0,83,7,287,0,0,0,125
平地原住民,花蓮市,男,4291,3915,0,27,5,4,67,0,3,0,0,42,4,151,0,0,0,73
平地原住民,花蓮市,女,5109,4726,5,51,2,7,83,0,3,0,0,41,3,136,0,0,0,52
平地原住民,鳳林鎮,計,1574,1443,0,9,1,0,15,0,5,0,0,9,0,0,0,0,0,92
平地原住民,鳳林鎮,男,786,720,0,1,0,0,7,0,3,0,0,3,0,0,0,0,0,52
平地原住民,鳳林鎮,女,788,723,0,8,1,0,8,0,2,0,0,6,0,0,0,0,0,40
平地原住民,玉里鎮,計,6728,6338,3,27,13,7,53,0,1,0,0,6,2,9,0,0,0,269
平地原住民,玉里鎮,男,3652,3413,0,14,4,4,26,0,0,0,0,5,2,3,0,0,0,181
平地原住民,玉里鎮,女,3076,2925,3,13,9,3,27,0,1,0,0,1,0,6,0,0,0,88
平地原住民,新城鄉,計,4232,3829,8,44,2,3,41,0,3,0,0,103,9,80,0,0,0,110
平地原住民,新城鄉,男,2084,1878,3,14,0,1,22,0,1,0,0,57,5,35,0,0,0,68
平地原住民,新城鄉,女,2148,1951,5,30,2,2,19,0,2,0,0,46,4,45,0,0,0,42
平地原住民,吉安鄉,計,12295,11715,22,78,3,8,135,1,19,0,0,84,42,84,0,0,0,104
平地原住民,吉安鄉,男,6053,5766,10,36,0,3,64,0,7,0,0,40,22,41,0,0,0,64
平地原住民,吉安鄉,女,6242,5949,12,42,3,5,71,1,12,0,0,44,20,43,0,0,0,40
平地原住民,壽豐鄉,計,5358,5104,1,12,0,1,20,0,2,0,0,20,1,42,0,0,0,155
平地原住民,壽豐鄉,男,2753,2602,0,5,0,0,4,0,0,0,0,10,1,21,0,0,0,110
平地原住民,壽豐鄉,女,2605,2502,1,7,0,1,16,0,2,0,0,10,0,21,0,0,0,45
平地原住民,光復鄉,計,6643,6354,0,13,2,0,13,0,1,0,0,10,3,1,0,0,0,246
平地原住民,光復鄉,男,3457,3297,0,5,0,0,6,0,0,0,0,5,0,0,0,0,0,144
平地原住民,光復鄉,女,3186,3057,0,8,2,0,7,0,1,0,0,5,3,1,0,0,0,102
平地原住民,豐濱鄉,計,3591,3084,1,2,1,0,7,0,0,0,0,328,0,38,0,0,0,130
平地原住民,豐濱鄉,男,2002,1723,0,1,0,0,2,0,0,0,0,177,0,14,0,0,0,85
平地原住民,豐濱鄉,女,1589,1361,1,1,1,0,5,0,0,0,0,151,0,24,0,0,0,45
平地原住民,瑞穗鄉,計,4206,3986,1,10,6,3,13,0,0,3,0,1,1,102,0,0,0,80
平地原住民,瑞穗鄉,男,2296,2172,0,4,2,0,5,0,0,3,0,0,0,47,0,0,0,63
平地原住民,瑞穗鄉,女,1910,1814,1,6,4,3,8,0,0,0,0,1,1,55,0,0,0,17
平地原住民,富里鄉,計,1454,1424,1,1,0,1,4,0,3,0,0,2,0,0,0,0,0,18
平地原住民,富里鄉,男,765,746,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,14
平地原住民,富里鄉,女,689,678,1,0,0,1,3,0,1,0,0,1,0,0,0,0,0,4
平地原住民,秀林鄉,計,776,667,3,24,0,0,6,0,3,0,0,8,12,6,0,0,0,47
平地原住民,秀林鄉,男,370,320,0,11,0,0,2,0,1,0,0,4,6,3,0,0,0,23
平地原住民,秀林鄉,女,406,347,3,13,0,0,4,0,2,0,0,4,6,3,0,0,0,24
平地原住民,萬榮鄉,計,221,153,1,2,6,0,8,0,1,0,0,0,13,0,0,0,0,37
平地原住民,萬榮鄉,男,94,61,0,1,2,0,4,0,0,0,0,0,5,0,0,0,0,21
平地原住民,萬榮鄉,女,127,92,1,1,4,0,4,0,1,0,0,0,8,0,0,0,0,16
平地原住民,卓溪鄉,計,195,154,0,5,18,0,5,0,0,0,0,2,0,0,3,0,0,8
平地原住民,卓溪鄉,男,69,52,0,2,7,0,3,0,0,0,0,0,0,0,2,0,0,3
平地原住民,卓溪鄉,女,126,102,0,3,11,0,2,0,0,0,0,2,0,0,1,0,0,5
平地原住民,澎湖縣,計,271,206,1,39,0,0,22,0,1,1,1,0,0,0,0,0,0,0
平地原住民,澎湖縣,男,122,100,0,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0
平地原住民,澎湖縣,女,149,106,1,26,0,0,14,0,1,1,0,0,0,0,0,0,0,0
平地原住民,馬公市,計,196,155,1,29,0,0,10,0,0,0,1,0,0,0,0,0,0,0
平地原住民,馬公市,男,91,75,0,11,0,0,4,0,0,0,1,0,0,0,0,0,0,0
平地原住民,馬公市,女,105,80,1,18,0,0,6,0,0,0,0,0,0,0,0,0,0,0
平地原住民,湖西鄉,計,33,25,0,2,0,0,4,0,1,1,0,0,0,0,0,0,0,0
平地原住民,湖西鄉,男,14,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
平地原住民,湖西鄉,女,19,12,0,2,0,0,3,0,1,1,0,0,0,0,0,0,0,0
平地原住民,白沙鄉,計,15,6,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0
平地原住民,白沙鄉,男,4,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
平地原住民,白沙鄉,女,11,4,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0
平地原住民,西嶼鄉,計,12,7,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
平地原住民,西嶼鄉,男,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
平地原住民,西嶼鄉,女,8,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
平地原住民,望安鄉,計,11,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
平地原住民,望安鄉,男,5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
平地原住民,望安鄉,女,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,七美鄉,計,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,七美鄉,男,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,七美鄉,女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,基隆市,計,7933,7454,14,89,1,1,104,0,9,1,3,12,0,7,4,0,0,234
平地原住民,基隆市,男,3942,3693,5,43,1,0,45,0,4,0,1,5,0,2,3,0,0,140
平地原住民,基隆市,女,3991,3761,9,46,0,1,59,0,5,1,2,7,0,5,1,0,0,94
平地原住民,中正區,計,3573,3395,1,14,1,0,25,0,0,1,3,2,0,1,1,0,0,129
平地原住民,中正區,男,1871,1765,0,9,1,0,8,0,0,0,1,0,0,1,0,0,0,86
平地原住民,中正區,女,1702,1630,1,5,0,0,17,0,0,1,2,2,0,0,1,0,0,43
平地原住民,七堵區,計,1739,1674,1,14,0,0,20,0,4,0,0,0,0,0,0,0,0,26
平地原住民,七堵區,男,843,806,0,8,0,0,11,0,1,0,0,0,0,0,0,0,0,17
